Filename,Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId
00029_00019.ppm,39,39,6,5,34,34,1
00029_00020.ppm,42,42,6,6,37,37,1
00029_00021.ppm,42,42,6,6,37,37,1
00029_00022.ppm,42,42,5,5,37,37,1
00029_00023.ppm,44,43,6,6,39,38,1
00029_00024.ppm,45,44,5,5,40,39,1
00029_00025.ppm,46,44,5,5,41,39,1
00029_00026.ppm,48,46,5,5,43,41,1
00029_00027.ppm,51,48,6,5,46,43,1
00029_00028.ppm,56,51,6,6,51,46,1
00029_00029.ppm,57,52,5,5,52,47,1
00030_00000.ppm,28,28,5,5,23,23,1
00030_00001.ppm,28,28,5,5,23,23,1
00030_00002.ppm,28,29,5,6,23,24,1
00030_00003.ppm,28,29,5,6,23,24,1
00030_00004.ppm,30,31,5,6,25,26,1
00030_00005.ppm,30,30,5,5,25,25,1
00030_00006.ppm,31,30,6,5,26,25,1
00030_00007.ppm,31,31,6,6,26,26,1
00030_00008.ppm,30,31,5,6,25,26,1
00030_00009.ppm,30,30,5,5,25,25,1
00030_00010.ppm,30,31,5,6,25,26,1
00030_00011.ppm,33,33,6,6,28,28,1
00030_00012.ppm,32,32,5,5,27,27,1
00030_00013.ppm,33,32,6,5,28,27,1
00030_00014.ppm,34,34,5,5,29,29,1
00030_00015.ppm,37,36,6,5,32,31,1
00030_00016.ppm,37,36,6,5,32,31,1
00030_00017.ppm,37,36,6,5,32,31,1
00030_00018.ppm,36,36,5,5,31,31,1
00030_00019.ppm,38,38,5,5,33,33,1
00030_00020.ppm,41,41,6,6,36,36,1
00030_00021.ppm,41,41,6,6,36,36,1
00030_00022.ppm,43,43,6,6,38,38,1
00030_00023.ppm,46,47,5,6,41,42,1
00030_00024.ppm,44,45,5,6,39,40,1
00030_00025.ppm,49,49,6,6,44,44,1
00030_00026.ppm,51,50,6,5,46,45,1
00030_00027.ppm,61,60,6,5,56,55,1
00030_00028.ppm,64,65,5,6,59,60,1
00030_00029.ppm,70,70,6,6,64,64,1
00031_00000.ppm,26,28,5,6,20,23,1
00031_00001.ppm,27,28,5,5,21,23,1
00031_00002.ppm,29,31,6,6,24,26,1
00031_00003.ppm,30,30,5,5,24,25,1
00031_00004.ppm,30,32,5,6,24,26,1
00031_00005.ppm,31,31,6,5,25,25,1
00031_00006.ppm,31,32,5,5,25,26,1
00031_00007.ppm,32,33,6,6,27,28,1
00031_00008.ppm,33,34,6,6,28,28,1
00031_00009.ppm,33,33,5,5,28,28,1
00031_00010.ppm,35,35,5,5,29,29,1
00031_00011.ppm,35,36,5,6,29,30,1
00031_00012.ppm,37,37,6,6,31,31,1
00031_00013.ppm,37,36,6,5,32,31,1
00031_00014.ppm,37,38,5,5,32,32,1
00031_00015.ppm,39,40,6,6,34,34,1
00031_00016.ppm,40,40,6,6,35,35,1
00031_00017.ppm,41,39,6,5,36,34,1
00031_00018.ppm,42,40,6,5,37,35,1
00031_00019.ppm,43,41,6,5,38,36,1
00031_00020.ppm,44,43,6,6,39,38,1
00031_00021.ppm,47,45,5,6,42,40,1
00031_00022.ppm,50,47,6,6,45,42,1
00031_00023.ppm,52,48,6,5,46,42,1
00031_00024.ppm,54,49,6,5,48,44,1
00031_00025.ppm,56,53,5,5,51,48,1
00031_00026.ppm,58,55,5,5,53,50,1
00031_00027.ppm,61,58,6,6,56,53,1
00031_00028.ppm,69,62,7,5,63,57,1
00031_00029.ppm,82,73,7,7,75,67,1
00032_00000.ppm,29,26,5,6,24,21,1
00032_00001.ppm,29,26,5,6,24,21,1
00032_00002.ppm,30,26,5,6,25,21,1
00032_00003.ppm,30,27,5,6,25,21,1
00032_00004.ppm,30,27,5,6,25,22,1
00032_00005.ppm,32,26,6,5,26,21,1
00032_00006.ppm,32,27,6,6,26,22,1
00032_00007.ppm,32,27,6,5,27,22,1
00032_00008.ppm,31,28,5,6,26,23,1
00032_00009.ppm,33,28,6,5,28,23,1
00032_00010.ppm,34,30,5,6,29,25,1
00032_00011.ppm,35,31,5,6,30,26,1
00032_00012.ppm,37,32,6,6,32,27,1
00032_00013.ppm,37,33,5,6,32,28,1
00032_00014.ppm,38,35,5,6,32,29,1
00032_00015.ppm,40,35,6,6,35,30,1
00032_00016.ppm,40,35,5,5,35,30,1
00032_00017.ppm,42,36,6,6,37,31,1
00032_00018.ppm,46,38,6,5,40,33,1
00032_00019.ppm,48,42,5,6,43,37,1
00032_00020.ppm,50,42,6,5,45,37,1
00032_00021.ppm,52,45,5,6,47,40,1
00032_00022.ppm,54,45,5,5,48,40,1
00032_00023.ppm,56,46,6,5,51,41,1
00032_00024.ppm,57,47,5,5,52,42,1
00032_00025.ppm,60,50,6,6,55,45,1
00032_00026.ppm,62,50,6,5,57,45,1
00032_00027.ppm,68,55,6,6,62,50,1
00032_00028.ppm,72,58,6,6,66,52,1
00032_00029.ppm,76,59,6,5,70,54,1
00033_00000.ppm,26,26,6,6,21,21,1
00033_00001.ppm,25,26,5,5,20,20,1
00033_00002.ppm,26,25,5,5,20,20,1
00033_00003.ppm,27,25,6,5,21,20,1
00033_00004.ppm,26,26,5,6,20,21,1
00033_00005.ppm,26,26,5,5,21,21,1
00033_00006.ppm,27,27,6,6,21,22,1
00033_00007.ppm,28,27,6,5,23,21,1
00033_00008.ppm,28,27,5,5,23,22,1
00033_00009.ppm,29,28,5,5,24,23,1
00033_00010.ppm,33,32,6,5,28,27,1
00033_00011.ppm,34,33,6,6,28,28,1
00033_00012.ppm,33,33,5,5,27,27,1
00033_00013.ppm,34,34,6,6,29,29,1
00033_00014.ppm,34,33,6,5,29,28,1
00033_00015.ppm,33,33,5,5,28,28,1
00033_00016.ppm,35,36,5,6,30,30,1
00033_00017.ppm,37,37,6,6,32,32,1
00033_00018.ppm,39,39,5,5,34,34,1
00033_00019.ppm,40,39,5,5,35,34,1
00033_00020.ppm,42,40,6,5,37,35,1
00033_00021.ppm,44,42,6,5,39,37,1
00033_00022.ppm,45,44,5,5,39,38,1
00033_00023.ppm,46,45,5,6,41,40,1
00033_00024.ppm,51,47,5,5,46,42,1
00033_00025.ppm,55,49,6,5,50,44,1
00033_00026.ppm,60,54,6,5,55,49,1
00033_00027.ppm,62,56,5,5,57,51,1
00033_00028.ppm,70,60,7,6,64,55,1
00033_00029.ppm,81,68,7,6,74,62,1
00034_00000.ppm,27,25,6,5,22,20,1
00034_00001.ppm,28,27,6,6,23,21,1
00034_00002.ppm,30,27,6,5,25,22,1
00034_00003.ppm,30,27,6,5,25,22,1
00034_00004.ppm,31,28,6,5,26,23,1
00034_00005.ppm,31,28,6,5,26,23,1
00034_00006.ppm,32,30,6,6,27,25,1
00034_00007.ppm,32,29,6,5,27,24,1
00034_00008.ppm,33,31,6,6,28,26,1
00034_00009.ppm,33,31,6,6,28,26,1
00034_00010.ppm,33,31,5,5,27,25,1
00034_00011.ppm,35,32,6,6,29,27,1
00034_00012.ppm,35,32,6,5,30,27,1
00034_00013.ppm,35,33,5,5,30,27,1
00034_00014.ppm,38,35,6,6,33,30,1
00034_00015.ppm,38,35,5,5,32,30,1
00034_00016.ppm,40,37,6,6,35,32,1
00034_00017.ppm,41,39,5,6,36,34,1
00034_00018.ppm,43,41,5,6,37,35,1
00034_00019.ppm,44,42,5,6,39,37,1
00034_00020.ppm,46,43,5,5,41,38,1
00034_00021.ppm,50,47,5,5,45,42,1
00034_00022.ppm,53,50,5,6,48,45,1
00034_00023.ppm,57,53,6,5,52,47,1
00034_00024.ppm,60,55,6,5,55,50,1
00034_00025.ppm,68,61,7,5,62,55,1
00034_00026.ppm,71,63,7,5,65,58,1
00034_00027.ppm,76,70,7,6,70,63,1
00034_00028.ppm,83,74,7,6,76,68,1
00034_00029.ppm,105,93,10,8,96,85,1
00035_00000.ppm,27,26,5,5,22,20,1
00035_00001.ppm,29,28,5,6,24,23,1
00035_00002.ppm,29,27,5,5,24,22,1
00035_00003.ppm,31,29,6,6,26,24,1
00035_00004.ppm,31,29,6,5,26,23,1
00035_00005.ppm,31,29,5,5,26,24,1
00035_00006.ppm,31,31,5,6,26,25,1
00035_00007.ppm,33,31,6,6,28,26,1
00035_00008.ppm,33,30,6,5,28,25,1
00035_00009.ppm,34,33,5,6,28,27,1
00035_00010.ppm,34,32,5,5,28,26,1
00035_00011.ppm,35,32,6,5,30,27,1
00035_00012.ppm,35,33,5,6,29,28,1
00035_00013.ppm,36,34,5,6,31,29,1
00035_00014.ppm,38,34,6,5,33,29,1
00035_00015.ppm,40,38,5,6,34,32,1
00035_00016.ppm,42,40,5,6,37,35,1
00035_00017.ppm,43,41,5,6,38,36,1
00035_00018.ppm,45,43,5,6,40,38,1
00035_00019.ppm,47,43,6,5,42,38,1
00035_00020.ppm,48,45,5,5,43,40,1
00035_00021.ppm,51,47,6,5,45,42,1
00035_00022.ppm,54,52,6,6,49,47,1
00035_00023.ppm,57,54,6,6,51,49,1
00035_00024.ppm,61,59,5,6,56,54,1
00035_00025.ppm,65,61,6,5,60,55,1
00035_00026.ppm,75,70,6,6,69,63,1
00035_00027.ppm,83,74,7,6,75,68,1
00035_00028.ppm,99,87,9,8,90,80,1
00035_00029.ppm,108,93,9,8,98,85,1
00036_00000.ppm,30,25,5,5,24,20,1
00036_00001.ppm,31,27,6,6,25,21,1
00036_00002.ppm,30,27,5,6,25,22,1
00036_00003.ppm,31,26,6,5,26,21,1
00036_00004.ppm,30,26,5,5,25,21,1
00036_00005.ppm,30,26,5,5,25,21,1
00036_00006.ppm,30,26,5,5,25,21,1
00036_00007.ppm,30,28,5,6,25,22,1
00036_00008.ppm,30,28,5,6,25,23,1
00036_00009.ppm,32,28,6,6,26,23,1
00036_00010.ppm,32,30,5,6,27,25,1
00036_00011.ppm,33,30,6,5,28,24,1
00036_00012.ppm,32,30,5,5,27,24,1
00036_00013.ppm,34,30,6,5,29,25,1
00036_00014.ppm,35,31,6,5,30,26,1
00036_00015.ppm,38,35,6,6,33,29,1
00036_00016.ppm,39,35,6,6,34,30,1
00036_00017.ppm,39,35,5,5,34,30,1
00036_00018.ppm,41,37,6,6,36,32,1
00036_00019.ppm,41,36,6,5,36,31,1
00036_00020.ppm,42,38,6,6,37,32,1
00036_00021.ppm,44,38,6,5,39,33,1
00036_00022.ppm,46,40,6,6,40,35,1
00036_00023.ppm,46,40,5,5,41,35,1
00036_00024.ppm,47,41,5,5,42,36,1
00036_00025.ppm,49,42,5,5,43,37,1
00036_00026.ppm,51,43,6,5,46,38,1
00036_00027.ppm,53,45,5,5,48,40,1
00036_00028.ppm,55,47,5,6,50,42,1
00036_00029.ppm,57,48,6,5,52,42,1
00037_00000.ppm,27,27,6,6,22,21,1
00037_00001.ppm,28,27,6,6,22,21,1
00037_00002.ppm,27,27,5,6,22,22,1
00037_00003.ppm,28,28,5,6,23,23,1
00037_00004.ppm,30,27,6,5,24,22,1
00037_00005.ppm,30,29,6,6,25,24,1
00037_00006.ppm,29,28,5,5,24,23,1
00037_00007.ppm,31,30,6,6,25,24,1
00037_00008.ppm,31,30,6,6,26,25,1
00037_00009.ppm,30,31,5,6,25,25,1
00037_00010.ppm,32,30,6,5,27,25,1
00037_00011.ppm,32,32,5,6,27,27,1
00037_00012.ppm,33,31,5,5,28,26,1
00037_00013.ppm,34,33,5,6,29,28,1
00037_00014.ppm,36,33,6,5,31,28,1
00037_00015.ppm,36,35,6,6,31,29,1
00037_00016.ppm,37,36,6,6,32,31,1
00037_00017.ppm,38,37,6,6,33,32,1
00037_00018.ppm,38,38,5,6,32,33,1
00037_00019.ppm,40,39,6,6,35,34,1
00037_00020.ppm,42,39,6,5,37,33,1
00037_00021.ppm,45,42,6,5,40,37,1
00037_00022.ppm,47,45,6,6,42,40,1
00037_00023.ppm,48,46,5,5,43,41,1
00037_00024.ppm,51,49,6,6,46,44,1
00037_00025.ppm,59,50,5,5,54,44,1
00037_00026.ppm,62,55,6,5,57,50,1
00037_00027.ppm,62,57,6,5,57,51,1
00037_00028.ppm,71,61,6,6,65,56,1
00037_00029.ppm,75,63,6,5,69,58,1
00038_00000.ppm,28,29,5,6,23,24,1
00038_00001.ppm,28,28,5,5,23,23,1
00038_00002.ppm,28,28,5,5,23,23,1
00038_00003.ppm,30,28,6,5,24,23,1
00038_00004.ppm,29,29,5,6,24,24,1
00038_00005.ppm,31,30,6,6,25,24,1
00038_00006.ppm,30,30,5,6,25,25,1
00038_00007.ppm,30,31,5,6,25,26,1
00038_00008.ppm,31,30,5,5,25,25,1
00038_00009.ppm,31,31,5,5,26,26,1
00038_00010.ppm,31,32,5,5,26,26,1
00038_00011.ppm,32,33,5,6,27,28,1
00038_00012.ppm,32,34,5,6,27,29,1
00038_00013.ppm,34,35,6,6,29,30,1
00038_00014.ppm,35,34,6,5,30,29,1
00038_00015.ppm,36,36,5,5,30,31,1
00038_00016.ppm,38,38,6,5,33,33,1
00038_00017.ppm,39,40,6,6,33,34,1
00038_00018.ppm,40,41,6,6,35,36,1
00038_00019.ppm,41,42,6,6,36,37,1
00038_00020.ppm,41,42,5,5,36,37,1
00038_00021.ppm,43,45,5,6,38,40,1
00038_00022.ppm,46,46,6,5,41,41,1
00038_00023.ppm,46,47,5,5,41,42,1
00038_00024.ppm,50,52,6,6,44,46,1
00038_00025.ppm,54,55,6,5,49,50,1
00038_00026.ppm,55,58,6,6,50,52,1
00038_00027.ppm,59,61,6,6,54,56,1
00038_00028.ppm,62,65,6,6,57,60,1
00038_00029.ppm,63,68,5,6,58,62,1
00039_00000.ppm,28,28,5,5,23,23,1
00039_00001.ppm,30,28,6,5,24,23,1
00039_00002.ppm,29,30,5,6,24,25,1
00039_00003.ppm,29,29,5,5,24,24,1
00039_00004.ppm,30,31,6,6,25,25,1
00039_00005.ppm,30,30,5,5,24,24,1
00039_00006.ppm,29,30,5,6,24,25,1
00039_00007.ppm,31,31,6,6,26,26,1
00039_00008.ppm,32,31,6,5,27,26,1
00039_00009.ppm,32,32,6,6,27,27,1
00039_00010.ppm,32,33,6,6,27,27,1
00039_00011.ppm,34,34,6,6,29,29,1
00039_00012.ppm,36,35,6,6,30,30,1
00039_00013.ppm,35,35,5,5,30,30,1
00039_00014.ppm,36,36,5,5,31,31,1
00039_00015.ppm,38,37,6,5,33,32,1
00039_00016.ppm,38,39,5,6,33,34,1
00039_00017.ppm,41,41,6,6,35,35,1
00039_00018.ppm,41,42,5,6,35,36,1
00039_00019.ppm,43,43,6,6,38,38,1
00039_00020.ppm,44,44,5,5,39,39,1
00039_00021.ppm,46,46,6,5,41,40,1
00039_00022.ppm,49,49,5,5,43,43,1
00039_00023.ppm,51,54,5,6,46,49,1
00039_00024.ppm,54,56,6,5,49,51,1
00039_00025.ppm,58,61,5,6,53,56,1
00039_00026.ppm,60,63,5,6,54,58,1
00039_00027.ppm,63,68,5,6,58,62,1
00039_00028.ppm,72,75,7,7,66,69,1
00039_00029.ppm,74,80,6,8,68,73,1
00040_00000.ppm,27,28,5,6,22,23,1
00040_00001.ppm,28,29,5,6,23,24,1
00040_00002.ppm,28,28,5,5,23,23,1
00040_00003.ppm,28,29,5,6,23,24,1
00040_00004.ppm,30,29,6,6,24,24,1
00040_00005.ppm,30,31,5,6,24,25,1
00040_00006.ppm,32,31,6,6,26,26,1
00040_00007.ppm,32,31,6,6,27,26,1
00040_00008.ppm,32,31,5,5,27,26,1
00040_00009.ppm,33,31,6,5,28,26,1
00040_00010.ppm,33,32,5,5,28,27,1
00040_00011.ppm,34,33,5,6,29,28,1
00040_00012.ppm,35,34,5,5,30,29,1
00040_00013.ppm,37,36,6,6,32,31,1
00040_00014.ppm,39,37,6,5,34,32,1
00040_00015.ppm,38,38,5,5,33,32,1
00040_00016.ppm,41,39,6,6,35,34,1
00040_00017.ppm,42,41,6,6,37,36,1
00040_00018.ppm,42,41,5,5,37,36,1
00040_00019.ppm,45,43,6,5,40,38,1
00040_00020.ppm,46,44,6,5,41,39,1
00040_00021.ppm,46,46,5,6,41,41,1
00040_00022.ppm,48,48,5,6,43,43,1
00040_00023.ppm,50,50,5,6,45,45,1
00040_00024.ppm,53,51,6,5,48,46,1
00040_00025.ppm,55,54,5,5,50,49,1
00040_00026.ppm,60,58,6,5,55,53,1
00040_00027.ppm,64,63,6,6,59,58,1
00040_00028.ppm,67,67,6,6,61,61,1
00040_00029.ppm,72,72,6,6,66,66,1
00041_00000.ppm,27,26,6,5,21,20,1
00041_00001.ppm,27,26,6,5,22,21,1
00041_00002.ppm,26,27,6,6,21,21,1
00041_00003.ppm,26,26,5,5,21,21,1
00041_00004.ppm,26,26,5,5,21,21,1
00041_00005.ppm,27,27,6,5,22,21,1
00041_00006.ppm,27,27,5,5,22,22,1
00041_00007.ppm,29,29,6,6,24,24,1
00041_00008.ppm,29,29,5,5,24,24,1
00041_00009.ppm,32,31,6,5,27,26,1
00041_00010.ppm,33,33,6,6,28,28,1
00041_00011.ppm,32,32,5,5,27,27,1
00041_00012.ppm,34,33,6,6,29,28,1
00041_00013.ppm,34,35,5,6,29,30,1
00041_00014.ppm,35,35,5,6,30,30,1
00041_00015.ppm,37,35,6,6,32,30,1
00041_00016.ppm,38,37,6,6,33,32,1
00041_00017.ppm,38,38,5,6,33,33,1
00041_00018.ppm,39,40,5,6,34,35,1
00041_00019.ppm,42,42,6,6,37,37,1
00041_00020.ppm,44,43,5,5,39,38,1
00041_00021.ppm,47,47,6,6,42,42,1
00041_00022.ppm,50,49,6,5,45,44,1
00041_00023.ppm,53,52,6,5,48,47,1
00041_00024.ppm,55,55,5,5,50,50,1
00041_00025.ppm,60,60,6,6,55,55,1
00041_00026.ppm,65,65,6,6,60,60,1
00041_00027.ppm,73,74,7,7,67,68,1
00041_00028.ppm,81,83,7,8,74,76,1
00041_00029.ppm,94,96,9,8,86,88,1
00042_00000.ppm,33,34,6,6,28,29,1
00042_00001.ppm,33,35,5,6,28,30,1
00042_00002.ppm,33,34,5,5,28,29,1
00042_00003.ppm,34,35,5,5,29,30,1
00042_00004.ppm,35,36,6,6,30,31,1
00042_00005.ppm,35,36,5,5,29,30,1
00042_00006.ppm,37,36,6,5,31,31,1
00042_00007.ppm,37,37,6,5,32,32,1
00042_00008.ppm,36,38,5,5,31,32,1
00042_00009.ppm,37,39,6,6,32,33,1
00042_00010.ppm,39,39,6,6,33,34,1
00042_00011.ppm,39,39,6,5,34,34,1
00042_00012.ppm,40,41,6,6,35,36,1
00042_00013.ppm,41,41,6,5,35,35,1
00042_00014.ppm,40,43,5,6,35,37,1
00042_00015.ppm,42,44,5,6,36,39,1
00042_00016.ppm,44,45,6,6,38,40,1
00042_00017.ppm,44,46,6,6,39,41,1
00042_00018.ppm,44,47,5,6,39,42,1
00042_00019.ppm,47,48,6,6,41,43,1
00042_00020.ppm,48,50,6,6,43,45,1
00042_00021.ppm,50,51,6,5,45,46,1
00042_00022.ppm,50,52,5,5,45,47,1
00042_00023.ppm,53,53,6,5,47,48,1
00042_00024.ppm,54,55,6,5,48,50,1
00042_00025.ppm,55,57,6,5,50,52,1
00042_00026.ppm,56,60,5,6,51,55,1
00042_00027.ppm,60,63,5,5,55,58,1
00042_00028.ppm,62,67,5,6,57,61,1
00042_00029.ppm,68,70,7,6,62,64,1
00043_00000.ppm,27,27,6,6,22,22,1
00043_00001.ppm,27,27,6,6,22,22,1
00043_00002.ppm,28,27,6,6,23,22,1
00043_00003.ppm,27,26,5,5,22,21,1
00043_00004.ppm,27,27,5,6,22,22,1
00043_00005.ppm,29,28,6,6,24,23,1
00043_00006.ppm,28,28,5,6,23,23,1
00043_00007.ppm,29,28,5,6,24,23,1
00043_00008.ppm,31,30,6,6,26,25,1
00043_00009.ppm,31,30,6,5,26,25,1
00043_00010.ppm,31,30,6,5,26,25,1
00043_00011.ppm,31,32,5,5,26,27,1
00043_00012.ppm,32,33,5,6,27,28,1
00043_00013.ppm,34,33,6,5,29,28,1
00043_00014.ppm,34,33,6,5,29,28,1
00043_00015.ppm,35,36,6,5,30,31,1
00043_00016.ppm,36,37,5,6,31,32,1
00043_00017.ppm,38,39,6,6,33,34,1
00043_00018.ppm,39,38,6,5,34,33,1
00043_00019.ppm,41,41,6,6,36,36,1
00043_00020.ppm,43,42,6,5,38,37,1
00043_00021.ppm,44,44,6,5,39,39,1
00043_00022.ppm,46,47,6,6,41,42,1
00043_00023.ppm,46,48,6,6,41,43,1
00043_00024.ppm,50,51,6,5,45,46,1
00043_00025.ppm,52,55,6,6,47,50,1
00043_00026.ppm,54,59,5,6,49,54,1
00043_00027.ppm,59,62,6,6,54,57,1
00043_00028.ppm,63,72,5,7,58,66,1
00043_00029.ppm,71,79,7,7,65,72,1
00044_00000.ppm,27,27,6,5,22,22,1
00044_00001.ppm,27,28,6,6,22,23,1
00044_00002.ppm,27,28,6,5,22,22,1
00044_00003.ppm,28,29,6,5,23,23,1
00044_00004.ppm,27,29,5,5,22,23,1
00044_00005.ppm,29,29,6,5,24,24,1
00044_00006.ppm,28,31,5,6,23,25,1
00044_00007.ppm,30,31,6,6,25,26,1
00044_00008.ppm,30,31,5,5,24,25,1
00044_00009.ppm,32,33,6,6,26,27,1
00044_00010.ppm,32,33,6,6,27,28,1
00044_00011.ppm,33,32,6,5,27,27,1
00044_00012.ppm,32,34,5,6,27,29,1
00044_00013.ppm,34,34,6,6,29,29,1
00044_00014.ppm,34,36,5,6,29,31,1
00044_00015.ppm,33,35,5,6,28,30,1
00044_00016.ppm,35,35,6,5,30,30,1
00044_00017.ppm,34,37,5,6,29,32,1
00044_00018.ppm,35,36,6,5,30,31,1
00044_00019.ppm,36,37,5,5,31,32,1
00044_00020.ppm,37,39,5,6,32,34,1
00044_00021.ppm,37,38,5,5,32,33,1
00044_00022.ppm,40,41,6,6,35,36,1
00044_00023.ppm,40,43,5,6,34,37,1
00044_00024.ppm,42,44,6,6,37,39,1
00044_00025.ppm,44,45,6,6,39,40,1
00044_00026.ppm,45,47,5,6,40,41,1
00044_00027.ppm,48,47,6,5,43,42,1
00044_00028.ppm,50,48,6,5,45,43,1
00044_00029.ppm,49,50,5,6,44,45,1
00045_00000.ppm,37,37,6,6,32,32,1
00045_00001.ppm,38,38,6,6,33,33,1
00045_00002.ppm,38,37,6,5,33,32,1
00045_00003.ppm,38,39,5,6,33,34,1
00045_00004.ppm,37,38,5,6,32,33,1
00045_00005.ppm,39,38,6,5,34,33,1
00045_00006.ppm,40,42,5,5,35,37,1
00045_00007.ppm,38,42,5,6,33,37,1
00045_00008.ppm,40,40,6,5,35,35,1
00045_00009.ppm,43,43,6,6,38,38,1
00045_00010.ppm,44,43,6,5,39,38,1
00045_00011.ppm,43,43,5,5,38,38,1
00045_00012.ppm,44,44,5,5,39,39,1
00045_00013.ppm,44,45,5,6,39,40,1
00045_00014.ppm,45,47,5,6,40,42,1
00045_00015.ppm,47,48,6,5,42,43,1
00045_00016.ppm,47,49,6,6,42,44,1
00045_00017.ppm,47,50,6,6,42,45,1
00045_00018.ppm,49,50,6,5,44,45,1
00045_00019.ppm,49,52,5,6,44,47,1
00045_00020.ppm,52,53,6,5,47,48,1
00045_00021.ppm,51,55,5,6,46,50,1
00045_00022.ppm,54,57,6,6,49,52,1
00045_00023.ppm,55,57,5,5,50,52,1
00045_00024.ppm,57,60,5,5,52,55,1
00045_00025.ppm,61,61,6,5,56,56,1
00045_00026.ppm,62,64,5,5,57,59,1
00045_00027.ppm,65,69,6,6,60,63,1
00045_00028.ppm,67,71,6,7,61,65,1
00045_00029.ppm,71,76,6,7,65,70,1
00046_00000.ppm,26,27,6,6,21,21,1
00046_00001.ppm,28,28,6,6,23,23,1
00046_00002.ppm,27,28,5,6,22,23,1
00046_00003.ppm,29,28,6,5,23,22,1
00046_00004.ppm,29,28,6,5,24,23,1
00046_00005.ppm,30,28,6,5,24,23,1
00046_00006.ppm,30,29,6,5,25,24,1
00046_00007.ppm,30,29,6,5,25,24,1
00046_00008.ppm,31,31,6,6,25,25,1
00046_00009.ppm,31,32,5,6,25,26,1
00046_00010.ppm,31,33,5,6,26,28,1
00046_00011.ppm,31,33,5,6,26,28,1
00046_00012.ppm,33,32,6,5,27,27,1
00046_00013.ppm,33,34,5,5,28,29,1
00046_00014.ppm,35,34,6,5,29,29,1
00046_00015.ppm,35,36,6,6,30,31,1
00046_00016.ppm,38,36,6,5,32,31,1
00046_00017.ppm,38,37,6,5,33,32,1
00046_00018.ppm,40,39,6,5,35,34,1
00046_00019.ppm,40,40,5,5,35,35,1
00046_00020.ppm,42,42,5,5,37,37,1
00046_00021.ppm,44,45,5,6,39,39,1
00046_00022.ppm,46,46,5,6,41,41,1
00046_00023.ppm,50,48,6,6,44,43,1
00046_00024.ppm,53,51,6,6,47,46,1
00046_00025.ppm,56,54,6,6,51,49,1
00046_00026.ppm,59,58,6,6,54,53,1
00046_00027.ppm,62,63,5,6,57,58,1
00046_00028.ppm,68,71,6,7,62,65,1
00046_00029.ppm,65,76,6,7,59,69,1
00047_00000.ppm,28,28,6,6,23,23,1
00047_00001.ppm,28,27,6,5,23,22,1
00047_00002.ppm,28,29,6,6,23,23,1
00047_00003.ppm,29,29,6,6,24,24,1
00047_00004.ppm,30,29,6,6,24,24,1
00047_00005.ppm,29,30,5,6,23,24,1
00047_00006.ppm,31,29,6,5,25,24,1
00047_00007.ppm,30,30,5,6,24,25,1
00047_00008.ppm,30,31,5,6,25,26,1
00047_00009.ppm,31,33,5,6,26,27,1
00047_00010.ppm,34,33,6,5,29,28,1
00047_00011.ppm,34,33,6,5,29,28,1
00047_00012.ppm,32,32,6,6,27,27,1
00047_00013.ppm,32,33,5,6,27,28,1
00047_00014.ppm,35,35,6,5,30,30,1
00047_00015.ppm,35,36,6,6,30,31,1
00047_00016.ppm,33,33,5,5,28,28,1
00047_00017.ppm,35,35,5,5,30,30,1
00047_00018.ppm,37,37,5,5,32,32,1
00047_00019.ppm,41,40,6,5,36,35,1
00047_00020.ppm,41,41,5,6,36,36,1
00047_00021.ppm,44,41,6,5,39,36,1
00047_00022.ppm,49,45,6,5,44,40,1
00047_00023.ppm,50,49,5,6,45,44,1
00047_00024.ppm,51,49,5,5,46,44,1
00047_00025.ppm,56,53,6,5,51,48,1
00047_00026.ppm,61,57,6,5,56,52,1
00047_00027.ppm,68,61,7,5,62,56,1
00047_00028.ppm,70,63,7,5,64,58,1
00047_00029.ppm,76,72,6,6,70,66,1
00048_00000.ppm,28,29,5,6,23,24,1
00048_00001.ppm,28,30,5,6,23,24,1
00048_00002.ppm,29,31,5,6,24,25,1
00048_00003.ppm,30,30,5,5,25,25,1
00048_00004.ppm,31,31,5,5,26,26,1
00048_00005.ppm,31,32,5,6,26,27,1
00048_00006.ppm,31,31,5,5,26,26,1
00048_00007.ppm,33,32,6,5,27,26,1
00048_00008.ppm,33,32,6,5,28,27,1
00048_00009.ppm,34,34,6,6,29,29,1
00048_00010.ppm,34,35,5,6,28,29,1
00048_00011.ppm,35,34,5,5,29,29,1
00048_00012.ppm,36,37,5,6,31,32,1
00048_00013.ppm,37,38,6,6,32,32,1
00048_00014.ppm,38,38,6,6,33,33,1
00048_00015.ppm,38,38,6,6,33,33,1
00048_00016.ppm,38,38,6,6,33,33,1
00048_00017.ppm,40,40,6,6,35,35,1
00048_00018.ppm,41,41,5,5,36,36,1
00048_00019.ppm,43,44,5,6,38,39,1
00048_00020.ppm,45,45,5,5,40,40,1
00048_00021.ppm,48,48,6,6,43,43,1
00048_00022.ppm,49,49,6,6,44,44,1
00048_00023.ppm,48,49,5,6,43,44,1
00048_00024.ppm,55,54,6,5,50,49,1
00048_00025.ppm,57,58,5,6,52,53,1
00048_00026.ppm,58,59,5,6,53,54,1
00048_00027.ppm,56,56,5,5,51,51,1
00048_00028.ppm,61,60,6,5,56,55,1
00048_00029.ppm,69,69,6,6,63,63,1
